id,year,speechContent,evidence_minus_intuition_score,text_en
24269,1953,Sicherung des bäuerlichen Privateigentums ein Wir wollen dem Bauern die volle Selbständigkeit seiner Wirtschaft garantieren Aus dieser Tatsache allein ergibt sich schon die Unsinnigkeit von der angeblich beabsichtigten Kollektivierung Die Kollektivwirtschaften so sagt er weiter in der Sowjetunion entstanden auf Grund besonderer Bedingungen Sie stellen eine besondere Form des Aufbaues der sowjetischen Landwirtschaft dar die nicht auf Deutschland übertragen werden kann weil hier andere Bedingungen vorliegen Das noch 1946 Und 1950 verkündete Herr Grotewohl in der Volkskammer Es mu als vollständig unbegründet bezeichnet werden da die Regierung der DDR Manahmen zur Kollektivierung ergreifen will Das entspricht keineswegs den Absichten der Regierung Und schlielich bestritt auch Herr Ulbricht auf dem dritten Parteitag der SED jede Kollektivierungsabsicht indem er sagte Die angloamerikanischen Militärgouverneure und die Bonner Schreiberlinge das ist so der Jargon jener sauberen Herren auf der äuersten Linken 1 versuchen ihre Unfähigkeit dadurch zu verschleiern da sie den Bauern Westdeutschlands einzureden,1.4034514,Quota Exceeded
21145,1952,Reparation oder Restitution oder auf Grund des Kriegszustandes oder auf Grund von Abkommen die die Drei Mächte mit anderen alliierten Staaten neutralen Staaten oder ehemaligen Bundesgenossen Deutschlands geschlossen haben oder schlieen werden Nach diesem Passus verpflichtet sich die Bundesregierung also nicht nur gegen vergangenes Unrecht nicht zu protestieren sondern darüber hinaus auch Absichten gutzuheien die sie im einzelnen noch nicht kennt oder noch nicht kennen kann Dr Adenauer gibt also mit seiner Unterschrift eine generelle Bindung alles hinzunehmen was die Drei Mächte in dieser Frage noch unternehmen werden Er erkennt die Beschlagnahme des deutschen Auslandsvermögens der deutschen Warenzeichen und Patente an und verpflichtet sich 18 Ansprüche und Klagen gegen solche Manahmen der Drei Mächte nicht zuzulassen Dieser Zusatzvertrag gibt darüber hinaus den ausländischen Kapitalisten wirtschaftliche Vorteile in der Art da sich die Bundesregierung verpflichtet Entschädigungen für ihr im Bundesgebiet gelegenes Eigentum zu zahlen während dieselben gleichzeitig aber von allen Abgaben,-0.38252485,Quota Exceeded
56600,1958,diesem Hause erhoben 1 Nur bei Mitgliedern der SPDFraktion bzw bei Herrn Dr Heinemann bedeutet das einen Mibrauch des Christentums 2 Es erhob sich auch kein Widerspruch als Frau Kollegin Rehling in dieser Sitzung sehr dankbar die Erklärung des Bischofs Dibelius begrüte in der gesagt wurde die Kirche könne es sich nicht nehmen lassen politische Fragen auf ihren Veranstaltungen zu diskutieren 3 Weniger zustimmend erklärte sich allerdings Frau Kollegin Rehling gegenüber Äuerungen des Herrn Kirchenpräsidenten Niemöller und seiner geistlichen Freunde als sie für sich dasselbe Recht in Anspruch nahmen wie Herr Bischof Dibelius Also auch hier gilt der Satz Es ist nicht das gleiche wenn zwei das gleiche tun 4 Meine Damen und Herren gegenüber Herrn Kirchenpräsident Niemöller wurde von Frau Kollegin Rehling Martin Luthers Schrift Wider die himmlischen Propheten zitiert in der sich Luther in scharfen Worten gegen die politischen Propheten im geistlichen Rock wendete Frau Kollegin Rehling fügte,0.8867151,Quota Exceeded
39912,1955,Herr Präsident Meine Damen und Herren Ich bin sehr erfreut in zwei Punkten Herrn Kollegen Dr Arndt und Herrn Kollegen Metzger zustimmen zu können in dem Punkte nämlich da in der heutigen Aussprache die Frage der Gültigkeit oder Ungültigkeit des Reichskonkordats nicht zur Debatte steht und in dem mir noch wichtiger erscheinenden Punkte da staatliche Gesetze solange und in der Form in der sie gelten zu beachten sind 0 1 Zu diesen staatlichen Gesetzen gehört aber auch die in Art 4 des Grundgesetzes für unverletzlich erklärte Freiheit der Religionsausübung von der Herr Kollege Arndt sprach und die Unverletzlichkeit der Gewissensentscheidung Sie ist wie Art 1 Abs 3 des Grundgesetzes es vorschreibt für den Gesetzgeber für die Verwaltung und die Gerichte bindend Ich glaube aber wir sollten diese Frage hier nicht weiter vertiefen Ich lege nur im Hinblick auf das was ich nunmehr zu sagen habe Wert darauf diese Worte an,-0.23431623,Quota Exceeded
56950,1958,des Ausgabenstopps ist doch auch entscheidend ob man eine Finanzpolitik mit der Aussicht auf einen gleichbleibenden Zuwachs des Sozialprodukts und damit auf steigende Einnahmen betreibt wie sie auf den Seiten 207 und 208 effektiv dargestellt worden sind Meine politischen Freunde werden Sie bei den Beratungen im Haushaltsausschu auf diese Grundsatzfrage ansprechen ob es bei der bisherigen Relation zwischen Sozialprodukt und Steueraufkommen bleiben soll oder ob Sie beabsichtigen diese Relation zu verändern Einige entscheidende Frigen die wir immer wieder vorzubringen haben sind in den Vorbemerkungen von Ihnen dankenswerterweise zu einem Teil gelöst Wir haben in den letzten Jahren wiederholt gesagt da sich der Überblick über die Haushaltspläne und die Haushaltsfragen für die Mitglieder dieses Hoben Hauses letzten Endes nicht auf Grund des Studiums der Einzelpläne ergeben kann sondern da wir in einer globalen Zusammenstellung so etwas wie einen Funktionsplan haben müssen aus dem wir erkennen können wie denn alle diese groen,-1.2412447,Quota Exceeded
30976,1954,sonst wohlerworbene Rechte wenn nicht zu diesem Zwecke Es mu nun gesagt werden da den wohlerworbenen Rechten auch wohlerworbene Pflichten entsprechen 3 Wir haben in zahlreichen Bundesministerien hochqualifizierte Beamte sowohl nach ihrem Fachwissen wie nach ihrem Dienstwissen wie nach ihrem Charakter Wer die intensiven Beratungen des Haushaltsausschusses mitgemacht hat wer auch dem vorigen Bundestag angehört hat der hat sich davon überzeugen können Das soll hier ausdrücklich und anerkennend gesagt werden Da aber viele an sich tüchtige Beamte nicht wirtschaftlich denken können so müssen sie kontrolliert und im Wirtschaftsdenken erzogen und angeleitet werden Das Gros unserer Beamten auch das möchte ich ebenso ausdrücklich sagen bedarf der fachlichen und der staatsbürgerlichen Fortbildung Deshalb wäre es sehr zu wünschen da die Vereinigung für staatswissenschaftliche Fortbildung die im Jahre 1933 von den Nazis aufgelöst wurde und die dem Staat so vorzügliche Dienste geleistet hat wieder eingerichtet würde 4 5 Ein Wort zu den Angestellten,-1.2853713,Quota Exceeded
63029,1959,eine Zweckbindung von 50 der Mineralölzölle vorgesehen Es handelt sich hierbei um den Teil der Zölle der keinen Zollschutzcharakter mehr hat sondern durch die verbesserte Situation rin der Mineralölwirtschaft zu einem reinen Finanzzoll geworden ist Herr Bundesfinanzminister Sie haben vorhin gemeint durch eine solche Zweckbindung müsse natürlich eine Lücke im Haushalt entstehen Sie haben für die nächsten vier Jahre einen Fehlbetrag von 4350 Millionen DM errechnet Ich komme nicht auf einen so groen Betrag Viermal 600 Millionen sind 2400 Millionen undwenn ich den halben Mineralölzoll in Höhe von 240 Millionen mal vier nehme dann macht das insgesamt 960 Millionen beide Gröen addiert also 3360 Millionen DM aus Wir bewegen uns also auf einer etwas anderen Ebene Den Fehlbetrag müte man also wesentlich niedriger ansetzen Meine Damen und Herren lassen Sie mich nun ein paar Sätze zu der Zweckbindung sagen Mit dem Wandel im Bundesfinanzministerium ist auch eine Veränderung in der,1.726047,Quota Exceeded
7907,1950,Ich glaube nicht da man mit diesen Methoden eine positive Regelung erreichen kann Uns ist der Hinweis auf den Art 24 ein politischer Fingerzeig Es liegt damit von seiten der Bundesregierung oder des Herrn Bundeskanzlers die Absicht vor mit jeder Mehrheit die Regelung dieser Frage in seinem Sinne zu erzwingen gleichgültig ob die Verfassung dabei zu Schaden kommt oder nicht 113 Das meine Damen und Herren ist eine Frage die wir im deutschen Volke zur Diskussion stellen werden 114 Mit dieser Methode meine Damen und Herren erregen Sie doch mit aller Gewalt im Volke den Eindruck da es stumm gemacht und nicht befragt werden soll 115 Mit dieser Methode ohne diese Achtung der Verfassung gehen Sie doch den Weg zum autoritären die Demokratie negierenden Staat 116 Mein Gott Seien Sie meines vollen Mitleides bewut 117 Wenn der Bundestag diese Frage entscheiden wollte dann müten wir ihm die Legitimation zur Entscheidung,-0.32534027,Quota Exceeded
51013,1957,Angehörigen unseres Volkes zu erhalten und zu pflegen sowie zu verhindern da der leider bereits eingetretene Substanzverlust und das zweifellos feststellbare Absinken der soziologischen Struktur dieser Volksteile noch gröere Ausmae annehmen Dies wird nur zu erreichen sein wenn die Bundesregierung alle Möglichkeiten einer raschen und ausreichenden Vorfinanzierung ausschöpft und es in dieser Richtung nicht an Energie Nachdruck und ständigem Bemühen fehlen lät 8,1.433836,Quota Exceeded
42784,1956,Quote festzulegen und auf ihr die Mittelverteilung aufzubauen sind wir zu unserem Bedauern nicht in der Lage Ihrem Antrag zuzustimmen und ich mu deshalb beantragen da der Antrag der SPD abgelehnt wird Und wenn Sie Frau Kollegin Heise nun wollen da namentlich darüber abgestimmt wird so kann ich Ihnen sagen da wir durchaus bereit sind diese namentliche Abstimmung mitzumachen 11 gerade im Hinblick auf den unglücklichen Schlusatz in Abs 1 Ihres Antrags 12,-3.720867,Quota Exceeded
3735,1950,was ich zu dem Inhalt des uns vorgelegten Haushaltsplans zu sagen habe Sie brauchen aber noch nicht zur Abstimmung zu klingeln Herr Präsident denn ich habe noch weitere Ausführungen zu machen Diese befassen sich nicht mit dem was im Haushaltsplan steht sondern mit der Politik des Herrn Bundesjustizministers bzw der Bundesregierung Zu dem Abänderungsantrag des Herrn Kollegen Dr Leuchtgens möchte ich nichts weiter erwähnen Ich glaube da dazu bereits bei der Behandlung des Haushaltsplans des Bundesministeriums des Innern das gesagt worden ist was auch hier bei dem vorliegenden Haushaltsplan zu sagen wäre Meine Damen und Herren die Ausführungen die ich zu dem Haushaltsplan ganz allgemein zu machen habe sind die folgenden Ich möchte für das Bundesministerium der Justiz das gleiche sagen was mein Kollege Erler heute bereits für das Bundesministerium des Innern gesagt hat als er den Ausspruch des früheren Reichsjustizministers Erich KochWeser zitierte da es sich bei dem Ministerium,-2.3427958,Quota Exceeded
21253,1952,folgendes ausgeführt Der Sozialismus ist eine Auffassung eine Konstruktion der Wirtschaft wie es der Kapitalismus gewesen ist Ich sage ausdrücklich gewesen ist Wir in der CDU stehen auf dem Standpunkt da die kapitalistische Wirtschaftsform der Vergangenheit angehört 0 Wir haben eine ganz andere Weltanschauung die uns trägt und die uns befähigt auch das wirtschaftliche Leben unseres Volkes zu gestalten wie es nötig ist im Hinblick auf den Menschen der der Mittelpunkt der Wirtschaft ist und bleiben mu 1 Ich freue mich darüber Herr Wuermeling 2 das auch heute noch von Ihnen anerkannt zu hören Dann darf ich wohl hoffen da Sie den in Abs 1 des 76 niedergelegten Paritätsvorstellungen Gehör zu schenken bereit sind 3 Ich darf um damit das Bild abzurunden nochmals um die Erlaubnis des Herrn Präsidenten bitten damit auch die FDP gebührend zu Worte kommt diejenigen Ausführungen zu verlesen die der Herr Vizekanzler Blücher auf dem Zweiten,-1.7937725,Quota Exceeded
31128,1954,haben ohne was hier ja eigentlich selbstverständlich sein müte zugleich auch die finanziellen Mittel für die Durchführung der Aufgaben zu gewähren Ich brauche nur auf einige Gesetze hinzuweisen auf das Gesetz nach Art 131 das Lastenausgleichsgesetz das Investitionshilfegesetz mit sehr starken Auswirkungen gerade in den Finanzsektor der Gemeinden hinein Dahin gehört auch das Problem der Umsatzsteuererhöhung für die Gemeinden das heute schon angesprochen worden ist Wir sind der Meinung da es die Aufgabe des Gesetzgebers ist dafür zu sorgen da den Ge0 meinden die finanzielle Voraussetzung für die Durchführung ihrer Aufgaben geschaffen wird 1 Das scheint mir Aufgabe des Bundes zu sein Die gerade jetzt anstehenden Beratungen zur Finanzverfassung bieten eine willkommene Gelegenheit dazu ja sie bieten sich geradezu an dieses Problem mit zu lösen Ich möchte deswegen noch einmal ganz kurz die besonderen Anliegen der kommunalen Selbstverwaltung aufzeigen Da ist zunächst einmal die Sicherstellung da die Realsteuern den Gemeinden,-1.3920921,Quota Exceeded
64208,1959,Herr Seuffert sind Sie nicht mit mir der Auffassung da die Rücklagen die hier in Rede stehen doch alle bereits mit 50 zum Teil mit 60 Körperschaftsteuer belastet sind da es hier also gar nicht mehr um Rücklagen geht die Sie noch etwa mit einem gespaltenen Körperschaftsteuersatz ausschütten könnten,-1.6203724,Quota Exceeded
55617,1958,Geschichte dieser Zeit Für die Aufgabe der Positionen die auf der HaDr Schmid 21 benSeite zu ihren Gunsten stehen werden sie etwas heraushaben wollen und für den Ausgleich der Positionen die auf der SollSeite stehen werden sie vielleicht bereit sein etwas zu geben Das ist die Formel im Abstrakten Die Frage ist wie man sie konkretisiert Ich will versuchen auch darüber zu sprechen Ich bin nicht gewohnt nur in Abstraktionen zu denken ich denke am allgemeinen recht konkret Das gehört u a auch zu meinem Beruf und ich habe diesen Beruf wie Sie wissen ja nicht aufgegeben obwohl ich ins Parlament gegangen bin 22 Do ut des Wo man nicht zwingen kann mu man bereit sein Gegenleistungen zu machen eine ganz einfache Binsenwahrheit Dabei mu man gelegentlich auch an die Frage des Zeitpunktes denken Da fallen einem manchmal so alte Geschichten ein Frau Kollegin Weber Sie haben sie sicher auch,-1.4215705,Quota Exceeded
5823,1950,Nach 7 ist ein Mitglied des Richterwahlausschusses nur dann von der Mitwirkung bei der Wahl eines Richters ausgeschlossen wenn die Voraussetzungen des 41 Nr 3 der Zivilprozeordnung vorliegen d h wenn er mit der zu wählenden Person in gerader Linie verwandt verschwägert oder durch Adoption verbunden in der Seitenlinie bis zum dritten Grade verwandt oder bis zum zweiten Grade verschwägert ist auch wenn die Ehe durch welche die Schwägerschaft begründet worden ist nicht mehr besteht Der Rechtsausschu hat sich dafür entschieden nur diesen gesetzlichen Ausschlieungsgrund bestehen zu lassen eine Ablehnung wegen der Besorgnis der Befangenheit aber mit Rücksicht auf den Charakter des Richterwahlausschusses nicht zuzulassen Der gesetzliche Ausschlugrund bezieht sich auf die Mitglieder kraft Wahl und auf die Mitglieder kraft Amtes gleichermaen nicht aber auf den vorsitzenden Bundesminister der ja kein Stimmrecht im Richterwahlausschu hat Hierbei wurde geprüft ob die Ausdehnung des Ausschlugrundes gemä 41 Nr 3 der Zivilprozeordnung verfassungsrechtlich,-1.3825905,Quota Exceeded
40713,1955,auf die Industrie umlegen Meine Damen und Herren wer die Verhandlungen mitgemacht hat die wir zu Beginn der Erörterungen über das Kindergeldgesetz mit der Industrie geführt haben wird wissen wie schwer es gewesen ist dieses auf Selbstverwaltung aufgebaute Gesetz so zu gestalten da sich die Industrie bereit erklärt hat zwei Drittel der Aufkommenssumme für die Landwirtschaft zu tragen Sicher ist es richtig ich betone das und habe das auch damals betont da die hier unterstützten Familien letzten Endes den Arbeitskraftnachwuchs für die Industrie bringen 7 und insofern ist es auch berechtigt da von der Industrie dieses Opfer gebracht wird Um aber überhaupt auf der Basis der sogenannten Konzeption dieses Gesetzes als Selbständige dabeizusein 8 haben wir es uns damals von seiten der Landwirtschaft wohl überlegt dieses Opfer auf uns zu nehmen Sollte es sich herausstellen da für die Klein und Kleinstbetriebe der Landwirtschaft die im Schnitt sagen wir einmal 3,-2.1724067,Quota Exceeded
